Title,IR,FlowHt,Const,Var,Sand,Ash,delIR,delFlow
base,1,0.000 ,1,0,1,0,0,0
base,0.9995,1.000 ,1,0,1,0,-0.0005,0.1
base,0.9985,1.000 ,1,0,1,0,-0.001,0.1
base,0.997,1.000 ,1,0,1,0,-0.0015,1.8
base,0.995,1.000 ,1,0,1,0,-0.002,1.8
base,0.9925,1.000 ,1,0,1,0,-0.0025,1.8
base,0.9895,1.000 ,1,0,1,0,-0.003,1.8
base,0.986,1.000 ,1,0,1,0,-0.0035,1.8
base,0.982,1.000 ,1,0,1,0,-0.004,1.8
base,0.9775,1.000 ,1,0,1,0,-0.0045,1.8
base,0.9725,1.000 ,1,0,1,0,-0.005,1.8
base,0.967,1.000 ,1,0,1,0,-0.0055,1.8
base,0.961,1.000 ,1,0,1,0,-0.006,1.8
base,0.9545,1.000 ,1,0,1,0,-0.0065,1.8
base,0.9475,1.000 ,1,0,1,0,-0.007,1.8
base,0.94,1.000 ,1,0,1,0,-0.0075,1.8
base,0.932,1.000 ,1,0,1,0,-0.008,1.8
base,0.9235,1.000 ,1,0,1,0,-0.0085,1.8
base,0.9145,1.000 ,1,0,1,0,-0.009,1.8
base,0.905,1.000 ,1,0,1,0,-0.0095,1.8
base,0.895,1.000 ,1,0,1,0,-0.01,1.8
base,0.8845,1.000 ,1,0,1,0,-0.0105,1.8
base,0.8735,1.000 ,1,0,1,0,-0.011,1.8
base,0.862,1.000 ,1,0,1,0,-0.0115,1.8
base,0.85,1.000 ,1,0,1,0,-0.012,1.8
base,0.8375,1.000 ,1,0,1,0,-0.0125,1.8
base,0.8245,1.000 ,1,0,1,0,-0.013,1.8
base,0.811,1.000 ,1,0,1,0,-0.0135,1.8
base,0.797,1.000 ,1,0,1,0,-0.014,1.8
base,0.7825,1.000 ,1,0,1,0,-0.0145,1.8
base,0.7675,1.000 ,1,0,1,0,-0.015,1.8
base,0.752,1.000 ,1,0,1,0,-0.0155,1.8
base,0.736,1.000 ,1,0,1,0,-0.016,1.8
base,0.7195,1.000 ,1,0,1,0,-0.0165,1.8
base,0.7025,1.000 ,1,0,1,0,-0.017,1.8
base,0.685,1.000 ,1,0,1,0,-0.0175,1.8
base,0.667,1.000 ,1,0,1,0,-0.018,1.8
base,0.6485,1.000 ,1,0,1,0,-0.0185,1.8
base,0.6295,1.000 ,1,0,1,0,-0.019,1.8
base,0.61,1.000 ,1,0,1,0,-0.0195,1.8
base,0.59,1.000 ,1,0,1,0,-0.02,1.8
base,0.5695,1.000 ,1,0,1,0,-0.0205,1.8
base,0.5485,1.000 ,1,0,1,0,-0.021,1.8
base,0.527,1.000 ,1,0,1,0,-0.0215,1.8
base,0.505,1.000 ,1,0,1,0,-0.022,1.8
base,0.4825,1.000 ,1,0,1,0,-0.0225,1.8
base,0.4595,1.000 ,1,0,1,0,-0.023,1.8
base,0.436,1.000 ,1,0,1,0,-0.0235,1.8
base,0.412,1.000 ,1,0,1,0,-0.024,1.8
base,0.3875,1.000 ,1,0,1,0,-0.0245,1.8
base,0.3625,1.000 ,1,0,1,0,-0.025,1.8
base,0.337,1.000 ,1,0,1,0,-0.0255,1.8
base,0.311,1.000 ,1,0,1,0,-0.026,1.8
base,0.2845,1.000 ,1,0,1,0,-0.0265,1.8
base,0.2575,1.000 ,1,0,1,0,-0.027,1.8
base,0.23,1.000 ,1,0,1,0,-0.0275,1.8
base,0.202,1.000 ,1,0,1,0,-0.028,1.8
base,0.1735,1.000 ,1,0,1,0,-0.0285,1.8
S75A25,1,0.000 ,1,0,0.75,0.25,0,0
S75A25,0.9995,1.000 ,1,0,0.75,0.25,-0.0005,1
S75A25,0.9985,1.000 ,1,0,0.75,0.25,-0.001,1
S75A25,0.997,1.000 ,1,0,0.75,0.25,-0.0015,1
S75A25,0.995,1.000 ,1,0,0.75,0.25,-0.002,1
S75A25,0.9925,1.000 ,1,0,0.75,0.25,-0.0025,1
S75A25,0.9895,1.000 ,1,0,0.75,0.25,-0.003,1
S75A25,0.986,1.000 ,1,0,0.75,0.25,-0.0035,1
S75A25,0.982,1.000 ,1,0,0.75,0.25,-0.004,1
S75A25,0.9775,1.000 ,1,0,0.75,0.25,-0.0045,1
S75A25,0.9725,1.000 ,1,0,0.75,0.25,-0.005,1
S75A25,0.967,1.000 ,1,0,0.75,0.25,-0.0055,1
S75A25,0.961,1.000 ,1,0,0.75,0.25,-0.006,1
S75A25,0.9545,1.000 ,1,0,0.75,0.25,-0.0065,1
S75A25,0.9475,1.000 ,1,0,0.75,0.25,-0.007,1
S75A25,0.94,1.000 ,1,0,0.75,0.25,-0.0075,1
S75A25,0.932,1.000 ,1,0,0.75,0.25,-0.008,1
S75A25,0.9235,1.000 ,1,0,0.75,0.25,-0.0085,1
S75A25,0.9145,1.000 ,1,0,0.75,0.25,-0.009,1
S75A25,0.905,1.000 ,1,0,0.75,0.25,-0.0095,1
S75A25,0.895,1.000 ,1,0,0.75,0.25,-0.01,1
S75A25,0.8845,1.000 ,1,0,0.75,0.25,-0.0105,1
S75A25,0.8735,1.000 ,1,0,0.75,0.25,-0.011,1
S75A25,0.862,1.000 ,1,0,0.75,0.25,-0.0115,1
S75A25,0.85,1.000 ,1,0,0.75,0.25,-0.012,1
S75A25,0.8375,1.000 ,1,0,0.75,0.25,-0.0125,1
S75A25,0.8245,1.000 ,1,0,0.75,0.25,-0.013,1
S75A25,0.811,1.000 ,1,0,0.75,0.25,-0.0135,1
S75A25,0.797,1.000 ,1,0,0.75,0.25,-0.014,1
S75A25,0.7825,1.000 ,1,0,0.75,0.25,-0.0145,1
S75A25,0.7675,1.000 ,1,0,0.75,0.25,-0.015,1
S75A25,0.752,1.000 ,1,0,0.75,0.25,-0.0155,0
S75A25,0.736,1.000 ,1,0,0.75,0.25,-0.016,0
S75A25,0.7195,1.000 ,1,0,0.75,0.25,-0.0165,0
S75A25,0.7025,1.000 ,1,0,0.75,0.25,-0.017,0
S75A25,0.685,1.000 ,1,0,0.75,0.25,-0.0175,0
S75A25,0.667,1.000 ,1,0,0.75,0.25,-0.018,0
S75A25,0.6485,1.000 ,1,0,0.75,0.25,-0.0185,0
S75A25,0.6295,1.000 ,1,0,0.75,0.25,-0.019,0
S75A25,0.61,1.000 ,1,0,0.75,0.25,-0.0195,0
S75A25,0.59,1.000 ,1,0,0.75,0.25,-0.02,0
S75A25,0.5695,1.000 ,1,0,0.75,0.25,-0.0205,0
S75A25,0.5485,1.000 ,1,0,0.75,0.25,-0.021,0
S75A25,0.527,1.000 ,1,0,0.75,0.25,-0.0215,0
S75A25,0.505,1.000 ,1,0,0.75,0.25,-0.022,0
S75A25,0.4825,1.000 ,1,0,0.75,0.25,-0.0225,0
S75A25,0.4595,1.000 ,1,0,0.75,0.25,-0.023,0
S75A25,0.436,1.000 ,1,0,0.75,0.25,-0.0235,0
S75A25,0.412,1.000 ,1,0,0.75,0.25,-0.024,0
S75A25,0.3875,1.000 ,1,0,0.75,0.25,-0.0245,0
S75A25,0.3625,1.000 ,1,0,0.75,0.25,-0.025,0
S75A25,0.337,1.000 ,1,0,0.75,0.25,-0.0255,0
S75A25,0.311,1.000 ,1,0,0.75,0.25,-0.026,0
S75A25,0.2845,1.000 ,1,0,0.75,0.25,-0.0265,0
S75A25,0.2575,1.000 ,1,0,0.75,0.25,-0.027,0
S75A25,0.23,1.000 ,1,0,0.75,0.25,-0.0275,0
S75A25,0.202,1.000 ,1,0,0.75,0.25,-0.028,0
S75A25,0.1735,1.000 ,1,0,0.75,0.25,-0.0285,0
S50A50,1,0.000 ,1,0,0.5,0.5,0,0
S50A50,0.9995,1.000 ,1,0,0.5,0.5,-0.0005,0.58
S50A50,0.9985,1.000 ,1,0,0.5,0.5,-0.001,0.58
S50A50,0.997,1.000 ,1,0,0.5,0.5,-0.0015,0.58
S50A50,0.995,1.000 ,1,0,0.5,0.5,-0.002,0.58
S50A50,0.9925,1.000 ,1,0,0.5,0.5,-0.0025,0.58
S50A50,0.9895,1.000 ,1,0,0.5,0.5,-0.003,0.58
S50A50,0.986,1.000 ,1,0,0.5,0.5,-0.0035,0.58
S50A50,0.982,1.000 ,1,0,0.5,0.5,-0.004,0.58
S50A50,0.9775,1.000 ,1,0,0.5,0.5,-0.0045,0.58
S50A50,0.9725,1.000 ,1,0,0.5,0.5,-0.005,0.58
S50A50,0.967,1.000 ,1,0,0.5,0.5,-0.0055,0.58
S50A50,0.961,1.000 ,1,0,0.5,0.5,-0.006,0.58
S50A50,0.9545,1.000 ,1,0,0.5,0.5,-0.0065,0.58
S50A50,0.9475,1.000 ,1,0,0.5,0.5,-0.007,0.58
S50A50,0.94,1.000 ,1,0,0.5,0.5,-0.0075,0.58
S50A50,0.932,1.000 ,1,0,0.5,0.5,-0.008,0.58
S50A50,0.9235,1.000 ,1,0,0.5,0.5,-0.0085,0.58
S50A50,0.9145,1.000 ,1,0,0.5,0.5,-0.009,0.58
S50A50,0.905,1.000 ,1,0,0.5,0.5,-0.0095,0.58
S50A50,0.895,1.000 ,1,0,0.5,0.5,-0.01,0.58
S50A50,0.8845,1.000 ,1,0,0.5,0.5,-0.0105,0.58
S50A50,0.8735,1.000 ,1,0,0.5,0.5,-0.011,0.58
S50A50,0.862,1.000 ,1,0,0.5,0.5,-0.0115,0.58
S50A50,0.85,1.000 ,1,0,0.5,0.5,-0.012,0.58
S50A50,0.8375,1.000 ,1,0,0.5,0.5,-0.0125,0.58
S50A50,0.8245,1.000 ,1,0,0.5,0.5,-0.013,0.58
S50A50,0.811,1.000 ,1,0,0.5,0.5,-0.0135,0.58
S50A50,0.797,1.000 ,1,0,0.5,0.5,-0.014,0.58
S50A50,0.7825,1.000 ,1,0,0.5,0.5,-0.0145,0.58
S50A50,0.7675,1.000 ,1,0,0.5,0.5,-0.015,0.58
S50A50,0.752,1.000 ,1,0,0.5,0.5,-0.0155,0.58
S50A50,0.736,1.000 ,1,0,0.5,0.5,-0.016,0.58
S50A50,0.7195,1.000 ,1,0,0.5,0.5,-0.0165,0.58
S50A50,0.7025,1.000 ,1,0,0.5,0.5,-0.017,0.58
S50A50,0.685,1.000 ,1,0,0.5,0.5,-0.0175,0.58
S50A50,0.667,1.000 ,1,0,0.5,0.5,-0.018,0.58
S50A50,0.6485,1.000 ,1,0,0.5,0.5,-0.0185,0.58
S50A50,0.6295,1.000 ,1,0,0.5,0.5,-0.019,0.58
S50A50,0.61,1.000 ,1,0,0.5,0.5,-0.0195,0.58
S50A50,0.59,1.000 ,1,0,0.5,0.5,-0.02,0.58
S50A50,0.5695,1.000 ,1,0,0.5,0.5,-0.0205,0.58
S50A50,0.5485,1.000 ,1,0,0.5,0.5,-0.021,0.58
S50A50,0.527,1.000 ,1,0,0.5,0.5,-0.0215,0.58
S50A50,0.505,1.000 ,1,0,0.5,0.5,-0.022,0.58
S50A50,0.4825,1.000 ,1,0,0.5,0.5,-0.0225,0.58
S50A50,0.4595,1.000 ,1,0,0.5,0.5,-0.023,0.58
S50A50,0.436,1.000 ,1,0,0.5,0.5,-0.0235,0.58
S50A50,0.412,1.000 ,1,0,0.5,0.5,-0.024,0.58
S50A50,0.3875,1.000 ,1,0,0.5,0.5,-0.0245,0.58
S50A50,0.3625,1.000 ,1,0,0.5,0.5,-0.025,0.58
S50A50,0.337,1.000 ,1,0,0.5,0.5,-0.0255,0.58
S50A50,0.311,1.000 ,1,0,0.5,0.5,-0.026,0.58
S50A50,0.2845,1.000 ,1,0,0.5,0.5,-0.0265,0.58
S50A50,0.2575,1.000 ,1,0,0.5,0.5,-0.027,0.58
S50A50,0.23,1.000 ,1,0,0.5,0.5,-0.0275,0.58
S50A50,0.202,1.000 ,1,0,0.5,0.5,-0.028,0.58
S50A50,0.1735,1.000 ,1,0,0.5,0.5,-0.0285,0.58
S25A75,1,0.000 ,1,0,0.25,0.75,0,0
S25A75,0.9995,1.000 ,1,0,0.25,0.75,-0.0005,0.4667
S25A75,0.9985,1.000 ,1,0,0.25,0.75,-0.001,0.4667
S25A75,0.997,1.000 ,1,0,0.25,0.75,-0.0015,0.4667
S25A75,0.995,1.000 ,1,0,0.25,0.75,-0.002,0.4667
S25A75,0.9925,1.000 ,1,0,0.25,0.75,-0.0025,0.4667
S25A75,0.9895,1.000 ,1,0,0.25,0.75,-0.003,0.4667
S25A75,0.986,1.000 ,1,0,0.25,0.75,-0.0035,0.4667
S25A75,0.982,1.000 ,1,0,0.25,0.75,-0.004,0.4667
S25A75,0.9775,1.000 ,1,0,0.25,0.75,-0.0045,0.4667
